frame,player_number,x1,y1,x2,y2
127,ID 172,1137,210,1160,252
128,Player 5,462,241,505,317
128,Player 3,630,313,673,394
128,Player 4,563,305,607,386
128,Player 11,5,116,35,178
128,Player 1,789,167,826,230
128,Player 8,316,122,346,184
128,Player 15,0,258,25,349
128,Player 7,828,342,884,442
128,Player 9,467,366,520,466
128,ID 142,710,308,762,391
128,Player 10,1111,238,1157,311
128,Player 17,1164,205,1209,283
128,ID 162,1242,504,1273,598
128,ID 172,1137,210,1163,257
129,Player 5,458,240,502,318
129,Player 3,626,312,671,394
129,Player 4,563,304,606,385
129,Player 11,0,116,27,178
129,Player 1,791,168,827,230
129,Player 8,310,123,339,184
129,Player 15,0,258,21,350
129,Player 7,827,339,884,442
129,Player 9,466,368,520,466
129,ID 142,705,309,756,392
129,Player 2,1133,210,1175,278
129,Player 10,1110,236,1158,313
129,Player 17,1163,205,1207,283
129,ID 162,1244,505,1276,597
129,ID 172,1136,210,1162,257
130,Player 5,454,241,497,318
130,Player 3,619,311,665,394
130,Player 4,563,303,604,384
130,Player 11,0,116,20,177
130,Player 1,790,168,825,230
130,Player 8,304,124,333,185
130,Player 15,0,258,9,350
130,Player 7,825,338,882,440
130,Player 9,464,369,519,466
130,ID 142,699,309,751,394
130,Player 2,1132,210,1175,283
130,Player 10,1109,237,1156,313
130,Player 17,1165,206,1207,283
130,ID 162,1247,504,1278,597
130,Player 22,619,323,670,390
131,Player 5,452,241,495,319
131,Player 4,559,302,600,383
131,Player 11,0,116,8,177
131,Player 1,785,167,820,228
131,Player 8,299,124,326,185
131,Player 7,823,337,880,438
131,Player 9,461,369,516,466
131,ID 142,692,309,745,394
131,Player 2,1129,211,1172,288
131,Player 10,1106,239,1152,310
131,Player 17,1162,204,1204,284
131,ID 162,1247,502,1278,596
131,Player 22,616,322,668,390
131,ID 175,651,309,679,361
132,Player 5,452,241,494,318
132,Player 4,555,300,597,382
132,Player 1,779,166,814,228
132,Player 8,293,124,320,184
132,Player 7,824,337,882,439
132,Player 9,461,369,515,466
132,ID 142,685,309,738,395
132,Player 2,1129,212,1168,287
132,Player 10,1101,240,1148,310
132,Player 17,1159,204,1201,283
132,ID 162,1252,504,1279,609
132,Player 22,616,313,669,382
132,ID 175,649,308,676,358
133,Player 5,448,240,489,318
133,Player 4,555,299,596,378
133,Player 1,774,166,810,229
133,Player 8,285,124,312,185
133,Player 7,821,338,879,439
133,Player 9,460,368,512,466
133,ID 142,678,309,729,394
133,Player 2,1129,213,1166,284
133,Player 10,1099,242,1144,308
133,Player 17,1157,204,1199,284
133,ID 162,1252,502,1279,609
133,Player 22,616,310,671,382
133,ID 175,649,308,675,356
133,ID 177,1259,538,1278,610
134,Player 5,442,240,484,319
134,Player 4,552,298,594,377
134,Player 1,770,165,806,229
134,Player 8,276,122,304,185
134,Player 7,820,340,879,441
134,Player 9,457,367,508,465
134,ID 142,670,308,722,395
134,Player 2,1128,213,1164,285
134,Player 10,1094,244,1139,307
134,Player 17,1157,205,1199,285
134,ID 162,1251,501,1279,606
134,Player 22,614,306,675,386
134,ID 177,1257,535,1275,604
134,ID 179,1266,278,1277,362
135,Player 5,438,239,479,317
135,Player 4,551,297,593,377
135,Player 1,767,165,804,231
135,Player 8,269,122,298,185
135,Player 7,826,341,883,441
135,Player 9,457,366,506,464
135,ID 142,667,306,717,393
135,Player 2,1125,213,1162,290
135,Player 10,1088,246,1133,309
135,Player 17,1157,207,1199,286
135,ID 162,1250,503,1279,603
135,Player 22,612,303,674,388
135,ID 177,1256,536,1274,600
135,ID 179,1262,271,1274,357
136,Player 5,434,239,475,317
136,Player 4,547,297,589,376
136,Player 1,764,167,800,231
136,Player 8,262,121,291,185
136,Player 7,829,341,884,440
136,Player 9,456,365,506,464
136,ID 142,659,306,709,394
136,Player 2,1120,213,1159,293
136,Player 10,1082,246,1127,308
136,Player 17,1157,208,1198,287
136,ID 162,1250,499,1279,601
136,Player 22,612,301,674,385
136,ID 177,1256,532,1275,599
136,ID 179,1259,269,1271,355
137,Player 5,429,240,471,318
137,Player 4,543,295,587,377
137,Player 1,761,168,795,231
137,Player 8,255,122,284,184
137,Player 7,827,340,883,440
137,Player 9,454,366,504,466
137,ID 142,660,306,706,392
137,Player 2,1118,213,1159,295
137,Player 10,1075,247,1120,308
137,Player 17,1153,210,1195,287
137,ID 162,1254,513,1279,604
137,Player 22,610,300,671,383
137,ID 177,1256,530,1274,596
137,ID 179,1259,268,1272,354
137,ID 184,672,331,699,394
138,Player 5,426,240,467,318
138,Player 4,540,292,583,374
138,Player 1,759,168,792,231
138,Player 8,248,124,276,184
138,Player 7,824,338,880,438
138,Player 9,451,368,500,466
138,ID 142,652,306,699,392
138,Player 2,1118,214,1157,293
138,Player 10,1065,245,1111,308
138,Player 17,1150,212,1190,287
138,ID 162,1254,504,1279,611
138,Player 22,609,300,669,384
138,ID 175,660,302,693,363
138,ID 179,1257,267,1271,354
138,ID 184,667,332,693,394
139,Player 5,425,242,464,318
139,Player 4,539,290,581,369
139,Player 1,754,167,787,230
139,Player 8,243,124,270,184
139,Player 7,822,337,877,434
139,Player 9,445,369,493,466
139,ID 142,632,302,678,385
139,Player 2,1119,216,1157,294
139,Player 10,1053,244,1100,308
139,Player 17,1146,212,1184,287
139,ID 162,1254,501,1279,610
139,Player 22,610,300,670,384
139,ID 172,1115,214,1159,298
139,ID 175,662,301,695,364
139,ID 179,1253,264,1268,354
139,ID 184,661,333,686,394
140,Player 5,421,242,459,318
140,Player 4,535,289,576,365
140,Player 1,747,167,781,231
140,Player 8,235,124,262,184
140,Player 7,822,336,878,434
140,Player 9,439,369,486,466
140,ID 142,623,302,668,385
140,Player 2,1117,219,1153,294
140,Player 10,1039,241,1088,307
140,Player 17,1144,216,1180,286
140,ID 162,1251,497,1279,607
140,Player 22,608,298,669,383
140,ID 172,1113,215,1159,301
140,ID 179,1248,262,1265,353
140,ID 184,657,333,682,393
141,Player 5,414,242,452,318
141,Player 4,533,287,573,365
141,Player 1,741,167,777,233
141,Player 8,226,124,254,186
141,Player 7,819,336,875,434
141,Player 9,434,367,481,466
141,ID 142,615,309,655,385
141,Player 2,1117,220,1153,295
141,Player 10,1021,239,1074,308
141,Player 17,1139,214,1177,287
141,ID 162,1246,494,1278,606
141,Player 22,609,299,669,384
141,ID 179,1245,260,1263,352
141,ID 186,649,334,676,396
142,Player 5,407,242,446,318
142,Player 3,625,299,677,394
142,Player 4,529,286,569,365
142,Player 1,735,167,772,235
142,Player 8,216,123,244,186
142,Player 7,820,338,874,435
142,Player 9,430,363,477,466
142,ID 138,230,248,268,330
142,ID 142,605,305,647,384
142,Player 2,1113,218,1150,296
142,Player 10,1005,237,1059,308
142,Player 17,1133,214,1170,288
142,ID 162,1242,492,1275,603
142,Player 22,605,299,665,385
142,ID 186,649,340,673,396
142,ID 188,1224,263,1275,351
143,Player 5,401,241,441,317
143,Player 3,625,322,668,395
143,Player 4,523,285,563,365
143,Player 1,729,168,765,234
143,Player 8,206,123,235,186
143,Player 7,823,337,876,435
143,Player 9,425,360,472,464
143,ID 138,224,249,261,331
143,ID 142,596,304,638,384
143,Player 2,1110,219,1148,298
143,Player 10,989,236,1042,307
143,Player 17,1129,214,1167,288
143,ID 162,1241,492,1275,599
143,Player 22,602,305,656,383
143,ID 188,1219,263,1270,350
144,Player 5,395,241,436,317
144,Player 3,622,318,665,393
144,Player 4,517,283,556,364
144,Player 1,725,170,761,235
144,Player 8,196,123,226,187
144,Player 7,819,337,874,435
144,Player 9,420,359,466,460
144,ID 138,218,249,255,331
144,Player 2,1105,218,1145,299
144,Player 10,974,236,1025,307
144,Player 17,1123,226,1158,296
144,ID 162,1243,493,1277,602
144,Player 22,599,307,657,391
144,ID 188,1211,264,1260,348
144,ID 190,638,297,662,341
145,Player 5,388,242,429,317
145,Player 3,620,318,663,393
145,Player 4,511,281,551,361
145,Player 1,723,171,758,235
145,Player 8,187,124,216,187
145,Player 7,816,336,871,433
145,Player 9,414,357,461,458
145,ID 138,206,249,244,331
145,Player 2,1102,221,1144,300
145,Player 10,960,236,1010,309
145,Player 17,1119,228,1154,298
145,ID 162,1247,494,1279,604
145,Player 22,595,308,654,395
145,ID 188,1205,265,1251,344
145,ID 190,636,297,661,343
146,Player 5,384,244,424,319
146,Player 4,506,279,545,358
146,Player 1,718,171,752,235
146,Player 8,180,125,207,187
146,Player 7,812,336,868,431
146,Player 9,406,356,454,461
146,ID 138,199,249,237,331
146,Player 2,1100,222,1144,302
146,Player 10,948,237,997,309
146,ID 162,1245,493,1279,604
146,Player 22,589,309,648,397
146,ID 188,1199,266,1244,344
146,ID 190,635,297,657,340
147,Player 5,384,244,423,317
147,Player 4,503,279,541,356
147,Player 1,712,172,746,234
147,Player 8,173,127,199,187
147,Player 7,811,335,868,431
147,Player 9,400,357,449,462
147,Player 2,1097,223,1141,304
147,Player 10,934,236,983,310
147,ID 162,1242,491,1277,604
147,Player 22,583,311,641,398
147,ID 186,630,298,656,359
147,ID 188,1191,265,1238,345
147,ID 190,633,297,656,340
148,Player 5,380,243,420,319
148,Player 4,499,278,537,355
148,Player 1,706,172,741,236
148,Player 8,165,129,191,188
148,Player 7,810,336,869,435
148,Player 9,394,358,444,464
148,Player 2,1097,223,1139,304
148,Player 10,921,236,970,310
148,ID 162,1239,491,1275,603
148,Player 22,577,311,635,399
148,ID 186,625,294,654,360
148,ID 188,1184,264,1232,345
149,Player 5,375,242,415,319
149,Player 4,495,276,533,356
149,Player 1,703,172,739,238
149,Player 8,157,130,184,189
149,Player 7,814,337,873,436
149,Player 9,388,359,438,466
149,Player 2,1096,224,1138,305
149,Player 10,909,235,957,310
149,Player 17,1082,222,1116,295
149,ID 162,1240,492,1275,599
149,Player 22,575,311,630,398
149,ID 186,622,290,655,364
149,ID 188,1180,264,1228,345
150,Player 5,371,242,411,319
150,Player 4,491,273,529,353
150,Player 1,699,172,736,238
150,Player 8,149,131,177,189
150,Player 7,822,339,878,436
150,Player 9,383,362,433,467
150,Player 2,1094,223,1136,306
150,Player 10,897,235,945,310
150,Player 17,1077,220,1112,296
150,ID 162,1243,497,1276,595
150,Player 22,573,310,626,398
150,ID 186,622,290,659,368
150,ID 188,1178,265,1225,345
151,Player 5,367,242,408,319
151,Player 4,487,271,524,349
151,Player 1,695,174,733,240
151,Player 8,142,132,171,190
151,Player 7,824,339,880,437
151,Player 9,377,366,427,469
151,Player 2,1094,224,1135,306
151,Player 10,885,236,930,309
151,Player 17,1072,219,1107,296
151,ID 162,1247,492,1279,601
151,Player 22,568,310,621,400
151,ID 186,625,289,664,372
151,ID 188,1178,266,1225,345
152,Player 5,364,243,406,319
152,Player 4,485,270,520,345
152,Player 1,694,175,731,242
152,Player 8,135,132,165,191
152,Player 7,823,338,881,437
152,Player 9,370,369,419,469
152,Player 2,1094,225,1134,306
152,Player 10,870,236,914,309
152,Player 17,1066,218,1103,296
152,ID 162,1253,497,1279,599
152,Player 22,563,310,615,400
152,ID 186,627,290,666,375
152,ID 188,1177,266,1224,345
153,Player 5,360,244,403,319
153,Player 4,482,268,517,344
153,Player 1,695,176,730,242
153,Player 8,130,134,161,191
153,Player 7,824,337,881,434
153,Player 9,360,370,411,470
153,Player 2,1094,227,1134,308
153,Player 10,855,236,899,310
153,Player 17,1061,217,1099,297
153,ID 162,1254,497,1279,599
153,Player 22,560,310,611,401
153,ID 177,1256,521,1278,598
153,ID 186,624,290,665,377
153,ID 188,1175,265,1223,346
154,Player 5,358,245,401,320
154,Player 4,480,268,515,345
154,Player 1,693,177,728,243
154,Player 8,127,135,158,192
154,Player 7,826,337,883,433
154,Player 9,352,371,403,470
154,Player 2,1093,229,1133,311
154,Player 10,843,237,886,310
154,Player 17,1057,217,1099,298
154,Player 22,558,310,607,401
154,ID 177,1253,521,1277,599
154,ID 186,627,290,668,379
154,ID 188,1174,265,1222,345
155,Player 5,359,245,401,321
155,Player 4,478,266,513,345
155,Player 1,690,177,725,242
155,Player 8,123,135,155,193
155,Player 7,828,337,886,434
155,Player 9,346,371,398,471
155,ID 138,151,250,193,336
155,Player 2,1093,230,1131,312
155,Player 10,833,238,877,312
155,Player 17,1054,217,1096,299
155,Player 22,555,312,602,400
155,ID 177,1253,521,1277,596
155,ID 186,627,289,669,379
155,ID 188,1175,265,1223,345
156,Player 5,360,244,402,321
156,Player 4,474,264,510,346
156,Player 1,687,177,723,243
156,Player 8,118,135,150,194
156,Player 7,833,337,890,434
156,Player 9,342,371,395,471
156,ID 138,145,251,188,337
156,Player 2,1092,231,1131,313
156,Player 10,824,239,868,312
156,Player 17,1050,215,1093,299
156,Player 22,554,314,598,401
156,ID 177,1256,520,1278,588
156,ID 186,626,289,669,378
156,ID 188,1176,267,1225,346
157,Player 5,357,243,399,321
157,Player 4,470,261,506,346
157,Player 1,685,177,723,244
157,Player 8,111,135,144,194
157,Player 7,841,337,897,436
157,Player 9,341,372,394,471
157,Player 2,1091,231,1129,314
157,Player 10,811,239,857,313
157,Player 17,1047,213,1090,298
157,Player 22,550,314,594,401
157,ID 177,1256,520,1278,587
157,ID 186,627,288,671,374
157,ID 188,1177,268,1226,346
158,Player 5,354,242,396,320
158,Player 3,628,291,680,374
158,Player 4,466,260,501,341
158,Player 1,683,177,722,246
158,Player 8,105,135,139,195
158,Player 7,845,337,901,436
158,Player 9,339,373,392,471
158,Player 2,1088,230,1127,314
158,Player 10,801,237,848,313
158,Player 17,1043,212,1086,299
158,Player 22,545,315,588,400
158,ID 186,626,285,670,373
158,ID 188,1178,269,1226,345
159,Player 5,350,242,392,319
159,Player 3,637,289,687,373
159,Player 4,461,258,496,336
159,Player 1,681,179,719,246
159,Player 8,99,135,134,196
159,Player 7,846,336,903,434
159,Player 9,337,371,391,472
159,Player 2,1086,230,1126,314
159,Player 10,786,236,833,313
159,Player 17,1038,212,1080,297
159,Player 22,540,314,583,399
159,ID 188,1177,269,1225,345
160,Player 5,346,242,389,319
160,Player 3,646,293,692,374
160,Player 4,457,257,492,333
160,Player 1,684,180,721,246
160,Player 8,93,137,128,197
160,Player 7,847,336,904,431
160,Player 9,333,370,387,473
160,Player 2,1083,230,1125,315
160,Player 10,773,234,821,311
160,Player 17,1033,211,1075,297
160,Player 22,534,314,579,399
160,ID 186,647,288,685,365
160,ID 188,1170,269,1221,346
161,Player 5,343,242,386,319
161,Player 3,646,289,692,375
161,Player 4,454,257,490,333
161,Player 1,684,180,720,245
161,Player 8,88,138,123,197
161,Player 7,849,334,906,427
161,Player 9,327,369,382,473
161,ID 138,132,252,175,338
161,Player 2,1081,230,1124,316
161,Player 10,762,233,808,309
161,Player 17,1028,211,1070,296
161,Player 22,530,314,575,398
161,ID 186,648,286,686,363
161,ID 188,1164,268,1217,348
162,Player 5,340,244,383,319
162,Player 3,644,287,691,376
162,Player 4,453,257,489,334
162,Player 1,681,179,716,244
162,Player 8,84,139,118,197
162,Player 7,854,334,914,431
162,Player 9,321,369,377,473
162,ID 138,128,253,171,338
162,Player 2,1077,231,1121,316
162,Player 10,750,232,796,309
162,Player 17,1024,212,1066,297
162,Player 22,527,314,572,397
162,ID 188,1158,268,1213,348
162,ID 196,865,334,926,431
163,Player 5,338,245,380,320
163,Player 3,642,284,691,375
163,Player 4,450,256,487,334
163,Player 1,676,178,712,245
163,Player 8,81,139,114,195
163,Player 7,855,336,915,432
163,Player 9,317,369,371,469
163,Player 2,1077,231,1119,316
163,Player 10,739,233,784,311
163,Player 17,1020,213,1062,297
163,Player 22,525,314,570,397
163,ID 188,1155,268,1209,348
163,ID 196,865,334,928,433
164,Player 5,338,245,380,320
164,Player 3,641,282,689,370
164,Player 4,444,253,483,333
164,Player 1,671,177,707,243
164,Player 8,74,137,108,196
164,Player 7,862,336,921,432
164,Player 9,312,371,365,469
164,Player 2,1076,230,1118,316
164,Player 10,729,235,774,311
164,Player 17,1017,215,1059,297
164,Player 22,525,312,569,396
164,ID 188,1155,268,1209,348
165,Player 5,335,245,377,320
165,Player 3,642,280,691,367
165,Player 4,438,251,476,330
165,Player 1,668,176,706,243
165,Player 8,66,138,100,198
165,Player 7,866,335,924,432
165,Player 9,308,372,360,469
165,Player 2,1073,229,1114,316
165,Player 10,719,238,763,312
165,Player 17,1014,217,1056,297
165,Player 22,519,310,566,397
165,ID 188,1157,268,1210,348
166,Player 5,330,244,373,321
166,Player 3,642,279,694,367
166,Player 4,433,249,471,326
166,Player 1,665,176,704,244
166,Player 8,59,137,94,198
166,Player 7,866,333,925,432
166,Player 9,307,374,357,468
166,Player 2,1067,228,1109,315
166,Player 10,708,240,752,312
166,Player 17,1009,217,1052,297
166,Player 22,515,308,561,395
166,ID 188,1156,268,1208,348
167,Player 5,325,243,367,319
167,Player 3,650,280,700,367
167,Player 4,429,247,465,322
167,Player 1,664,177,701,244
167,Player 8,51,137,88,198
167,Player 7,866,330,926,429
167,Player 9,301,374,351,468
167,Player 2,1063,228,1105,315
167,Player 10,698,241,742,313
167,Player 17,1001,218,1046,297
167,Player 22,509,305,556,393
167,ID 188,1152,268,1204,350
168,Player 5,320,243,363,319
168,Player 3,649,279,698,367
168,Player 4,426,247,462,322
168,Player 1,660,178,697,245
168,Player 8,45,137,82,199
168,Player 7,867,328,927,425
168,Player 9,295,372,346,468
168,ID 138,110,250,152,334
168,Player 2,1059,228,1101,315
168,Player 10,688,242,730,311
168,Player 17,991,218,1037,297
168,Player 22,503,303,550,391
168,ID 188,1149,269,1200,350
169,Player 5,315,243,360,320
169,Player 3,652,279,699,368
169,Player 4,422,247,458,321
169,Player 1,658,178,693,245
169,Player 8,40,138,76,198
169,Player 7,871,327,932,425
169,Player 9,289,371,341,468
169,ID 138,102,248,145,333
169,Player 2,1055,229,1097,315
169,Player 10,679,242,718,306
169,Player 17,981,217,1028,297
169,Player 22,499,303,546,390
169,ID 188,1146,271,1197,352
170,Player 5,311,243,357,320
170,Player 3,651,278,698,367
170,Player 4,417,245,454,321
170,Player 1,655,178,689,244
170,Player 8,37,138,73,198
170,Player 7,879,326,940,428
170,Player 9,283,371,336,468
170,ID 138,95,247,140,333
170,Player 2,1053,229,1093,314
170,Player 10,670,242,706,300
170,Player 17,974,216,1023,297
170,Player 22,496,303,542,390
170,ID 188,1146,271,1196,352
171,Player 5,307,244,352,321
171,Player 3,651,275,700,365
171,Player 4,411,243,448,322
171,Player 1,649,176,685,244
171,Player 8,31,138,67,198
171,Player 7,882,327,941,429
171,Player 9,279,371,334,468
171,ID 138,90,245,136,330
171,Player 2,1052,229,1091,314
171,Player 10,656,241,696,306
171,Player 17,969,215,1018,297
171,Player 22,497,304,539,385
171,ID 188,1147,272,1195,352
171,ID 196,874,328,936,429
172,Player 5,306,244,351,321
172,Player 3,648,273,697,361
172,Player 4,403,240,441,320
172,Player 1,645,176,681,242
172,Player 8,22,138,60,199
172,Player 7,885,329,940,429
172,Player 9,276,372,331,468
172,ID 138,85,245,131,330
172,Player 2,1048,229,1087,313
172,Player 10,647,241,686,308
172,Player 17,966,213,1016,297
172,Player 22,494,304,538,389
172,ID 188,1147,273,1194,352
172,ID 196,875,327,937,429
173,Player 5,305,244,349,321
173,Player 3,649,270,699,357
173,Player 4,397,239,435,318
173,Player 1,640,176,678,244
173,Player 8,14,138,52,200
173,Player 7,888,328,943,429
173,Player 9,274,372,330,469
173,Player 2,1043,228,1082,313
173,Player 10,638,241,678,310
173,Player 17,964,212,1013,296
173,Player 22,489,306,532,390
173,ID 188,1144,272,1191,352
174,Player 5,302,242,346,322
174,Player 3,657,270,706,356
174,Player 4,392,237,430,315
174,Player 1,637,177,675,245
174,Player 8,6,138,45,201
174,Player 7,888,327,943,427
174,Player 9,273,373,328,470
174,Player 2,1037,227,1078,314
174,Player 10,628,242,669,310
174,Player 17,961,210,1010,296
174,Player 22,483,304,526,390
174,ID 188,1140,271,1188,352
175,Player 5,297,242,341,320
175,Player 3,659,270,709,358
175,Player 4,388,236,426,311
175,Player 1,636,177,673,243
175,Player 8,0,139,39,202
175,Player 7,887,325,943,424
175,Player 9,274,373,329,470
175,ID 138,82,245,126,330
175,Player 2,1034,227,1075,314
175,Player 10,619,241,661,310
175,Player 17,957,209,1005,295
175,Player 22,476,302,521,389
175,ID 188,1135,270,1184,352
176,Player 5,291,240,336,318
176,Player 3,660,270,709,359
176,Player 4,385,237,423,310
176,Player 1,637,177,673,242
176,Player 8,0,139,33,202
176,Player 7,889,324,946,422
176,Player 9,270,371,325,471
176,ID 138,78,245,121,330
176,Player 2,1031,227,1072,314
176,Player 10,607,240,651,310
176,Player 17,953,208,999,295
176,Player 22,472,300,518,386
176,ID 188,1131,269,1182,352
177,Player 5,287,241,333,318
177,Player 3,658,269,706,360
177,Player 4,383,237,421,311
177,Player 1,634,177,670,241
177,Player 8,0,140,28,202
177,Player 7,900,323,958,423
177,Player 9,265,369,321,471
177,ID 138,71,243,115,330
177,Player 2,1031,228,1070,313
177,Player 10,598,239,642,309
177,Player 17,948,209,993,294
177,Player 22,469,300,514,384
177,ID 188,1130,269,1182,352
178,Player 5,285,241,331,319
178,Player 3,657,268,705,361
178,Player 4,379,235,417,310
178,Player 1,628,176,664,240
178,Player 8,0,140,22,203
178,Player 7,895,325,953,425
178,Player 9,260,368,316,469
178,ID 138,66,241,111,327
178,Player 2,1028,228,1067,313
178,Player 10,587,237,633,309
178,Player 17,944,210,986,294
178,Player 22,464,301,510,384
178,ID 188,1131,267,1183,351
179,Player 5,281,242,327,320
179,Player 3,657,266,706,360
179,Player 4,374,232,413,311
179,Player 1,622,174,660,242
179,Player 7,898,325,957,426
179,Player 9,257,367,314,467
179,ID 138,62,241,108,327
179,Player 2,1023,228,1062,313
179,Player 10,580,237,626,309
179,Player 17,939,213,980,295
179,Player 22,464,300,510,384
179,ID 188,1132,265,1185,352
179,ID 201,0,138,13,191
180,Player 5,277,242,324,320
180,Player 3,655,264,702,355
180,Player 4,369,230,408,312
180,Player 1,618,174,657,241
180,Player 7,905,325,963,425
180,Player 9,255,368,312,467
180,Player 2,1016,227,1056,312
180,Player 10,576,236,620,310
180,Player 17,934,215,975,295
180,Player 22,464,300,510,385
180,ID 188,1130,264,1183,352
180,ID 201,0,137,12,190
181,Player 5,276,247,319,320
181,Player 3,655,263,702,352
181,Player 4,365,229,403,308
181,Player 1,615,174,655,242
181,Player 7,905,323,963,425
181,Player 9,254,369,310,468
181,Player 2,1011,227,1051,312
181,Player 10,572,238,613,308
181,Player 17,927,217,968,294
181,Player 22,461,297,508,385
181,ID 188,1125,263,1177,351
182,Player 5,275,243,320,321
182,Player 3,654,262,702,350
182,Player 4,361,227,399,304
182,Player 1,612,176,653,244
182,Player 7,905,321,963,424
182,Player 9,254,369,309,469
182,ID 138,56,240,100,325
182,Player 2,1007,227,1047,311
182,Player 10,565,240,607,311
182,Player 17,919,217,962,294
182,Player 22,456,295,504,385
182,ID 188,1122,264,1174,351
183,Player 5,270,240,316,320
183,Player 3,655,263,704,351
183,Player 4,358,225,394,300
183,Player 1,609,176,650,245
183,Player 7,905,319,962,418
183,Player 9,256,370,310,469
183,ID 138,55,240,98,324
183,Player 2,1004,228,1044,311
183,Player 10,560,242,602,311
183,Player 17,910,218,954,294
183,Player 22,451,293,499,383
183,ID 188,1122,264,1173,351
184,Player 5,265,239,310,319
184,Player 3,659,263,706,351
184,Player 4,354,225,390,300
184,Player 1,609,177,647,245
184,Player 7,907,318,965,417
184,Player 9,253,369,306,469
184,ID 138,50,239,93,325
184,Player 2,1003,230,1041,310
184,Player 10,554,243,596,312
184,Player 17,913,223,953,293
184,Player 22,447,291,494,380
184,ID 188,1122,265,1172,351
185,Player 5,259,239,305,319
185,Player 3,658,264,704,353
185,Player 4,352,226,387,301
185,Player 1,607,177,645,245
185,Player 7,907,318,966,419
185,Player 9,247,368,301,469
185,ID 138,43,238,87,324
185,Player 2,997,230,1035,310
185,Player 10,547,243,591,313
185,Player 17,905,221,947,293
185,Player 22,443,290,489,377
185,ID 188,1123,267,1170,351
186,Player 5,254,240,301,320
186,Player 3,658,263,704,354
186,Player 4,347,226,382,302
186,Player 1,601,175,639,243
186,Player 7,909,319,967,420
186,Player 9,241,367,296,469
186,ID 138,37,237,80,320
186,Player 2,989,230,1028,310
186,Player 10,538,244,583,314
186,Player 17,901,220,944,292
186,Player 22,438,291,484,378
186,ID 188,1117,267,1164,351
187,Player 5,252,242,299,321
187,Player 3,651,261,698,353
187,Player 4,339,225,374,302
187,Player 1,593,175,632,243
187,Player 7,913,318,969,420
187,Player 9,235,367,291,469
187,ID 138,30,236,74,318
187,Player 2,980,230,1019,310
187,Player 10,523,244,569,315
187,Player 17,896,221,940,294
187,Player 22,433,292,478,378
187,ID 188,1108,267,1156,352
188,Player 5,247,243,291,322
188,Player 3,643,260,690,348
188,Player 4,329,224,364,301
188,Player 1,585,175,625,244
188,Player 7,910,318,966,421
188,Player 9,229,368,286,469
188,ID 138,26,235,70,317
188,Player 2,971,230,1012,309
188,Player 10,507,244,554,320
188,Player 17,888,221,933,294
188,Player 22,430,294,470,371
188,ID 188,1100,267,1149,352
189,Player 5,238,244,283,324
189,Player 3,638,260,686,348
189,Player 4,319,223,354,300
189,Player 1,578,175,619,245
189,Player 7,906,317,962,419
189,Player 9,222,369,280,471
189,Player 2,964,230,1004,308
189,Player 10,492,245,538,322
189,Player 17,878,221,925,295
189,Player 22,423,294,465,377
189,ID 188,1094,273,1142,352
190,Player 5,231,244,275,325
190,Player 3,634,260,682,346
190,Player 4,311,222,347,299
190,Player 1,571,177,612,245
190,Player 7,902,316,958,415
190,Player 9,216,371,273,471
190,Player 2,959,231,999,308
190,Player 10,477,245,523,323
190,Player 17,868,222,917,296
190,Player 22,414,293,458,380
190,ID 188,1087,271,1137,352
191,Player 5,221,244,265,326
191,Player 3,629,262,678,347
191,Player 4,302,222,338,298
191,Player 1,564,179,604,246
191,Player 7,899,316,955,414
191,Player 9,212,372,267,472
191,Player 2,956,231,997,307
191,Player 10,462,246,507,324
191,Player 17,859,222,909,296
191,Player 22,403,291,448,380
191,ID 188,1084,272,1135,352
192,Player 5,211,242,254,323
192,Player 3,625,262,673,347
192,Player 4,291,222,326,298
192,Player 1,560,180,598,246
192,Player 7,893,315,951,414
192,Player 9,206,372,260,473
192,ID 138,0,236,39,312
192,Player 2,946,229,988,309
192,Player 10,446,247,490,324
192,Player 17,850,223,901,297
192,Player 22,392,289,437,378
192,ID 188,1083,272,1134,352
193,Player 5,198,241,242,321
193,Player 3,620,262,668,348
193,Player 4,277,223,313,298
193,Player 1,551,180,589,246
193,Player 7,892,317,949,415
193,Player 9,196,370,251,473
193,ID 138,0,236,33,312
193,Player 2,934,228,978,309
193,Player 10,430,247,473,324
193,Player 17,850,224,896,294
193,Player 22,382,288,428,376
193,ID 188,1076,274,1126,351
194,Player 5,187,241,230,319
194,Player 3,615,261,663,347
194,Player 4,267,223,304,299
194,Player 1,541,179,578,244
194,Player 7,893,317,949,414
194,Player 9,186,369,241,472
194,ID 138,0,234,29,314
194,Player 2,921,227,966,308
194,Player 10,413,247,456,325
194,Player 17,839,223,887,296
194,Player 22,371,289,415,370
194,ID 188,1074,271,1123,347
194,ID 211,1060,273,1106,351
194,ID 212,1077,270,1132,334
195,Player 5,181,241,221,312
195,Player 3,606,258,655,348
195,Player 4,258,221,295,298
195,Player 1,529,179,567,244
195,Player 7,887,316,944,414
195,Player 9,174,368,231,472
195,ID 138,0,234,24,313
195,Player 2,911,227,956,306
195,Player 10,394,248,436,326
195,Player 17,832,224,881,296
195,Player 22,360,290,405,371
195,ID 188,1070,271,1119,346
195,ID 211,1051,270,1100,351
195,ID 212,1076,269,1131,334
196,Player 5,171,243,208,309
196,Player 3,596,257,645,344
196,Player 4,244,219,281,297
196,Player 1,518,178,558,244
196,Player 7,878,313,936,412
